city,state_id,state_name,county_name,zip
Earlimart,CA,California,Tulare,93219
Edison,CA,California,Kern,93220
Exeter,CA,California,Tulare,93221
Pine Mountain Club,CA,California,Kern,93222
Farmersville,CA,California,Tulare,93223
Fellows,CA,California,Kern,93224
Frazier Park,CA,California,Kern,93225
Glennville,CA,California,Kern,93226
Hanford,CA,California,Kings,93230
Huron,CA,California,Fresno,93234
Ivanhoe,CA,California,Tulare,93235
Kernville,CA,California,Kern,93238
Kettleman City,CA,California,Kings,93239
Lake Isabella,CA,California,Kern,93240
Lamont,CA,California,Kern,93241
Laton,CA,California,Fresno,93242
Lebec,CA,California,Kern,93243
Lemon Cove,CA,California,Tulare,93244
Lemoore,CA,California,Kings,93245
Lindsay,CA,California,Tulare,93247
Lost Hills,CA,California,Kern,93249
McFarland,CA,California,Kern,93250
McKittrick,CA,California,Kern,93251
Maricopa,CA,California,Kern,93252
New Cuyama,CA,California,Santa Barbara,93254
Onyx,CA,California,Kern,93255
Pixley,CA,California,Tulare,93256
Porterville,CA,California,Tulare,93257
Porterville,CA,California,Tulare,93258
Posey,CA,California,Tulare,93260
Richgrove,CA,California,Tulare,93261
Sequoia National Park,CA,California,Tulare,93262
Shafter,CA,California,Kern,93263
Springville,CA,California,Tulare,93265
Stratford,CA,California,Kings,93266
Strathmore,CA,California,Tulare,93267
Taft,CA,California,Kern,93268
Terra Bella,CA,California,Tulare,93270
Three Rivers,CA,California,Tulare,93271
Tipton,CA,California,Tulare,93272
Tulare,CA,California,Tulare,93274
Tupman,CA,California,Kern,93276
Visalia,CA,California,Tulare,93277
Wasco,CA,California,Kern,93280
Weldon,CA,California,Kern,93283
Wofford Heights,CA,California,Kern,93285
Woodlake,CA,California,Tulare,93286
Woody,CA,California,Kern,93287
Visalia,CA,California,Tulare,93291
Visalia,CA,California,Tulare,93292
Bakersfield,CA,California,Kern,93301
Bakersfield,CA,California,Kern,93304
Bakersfield,CA,California,Kern,93305
Bakersfield,CA,California,Kern,93306
Bakersfield,CA,California,Kern,93307
Bakersfield,CA,California,Kern,93308
Bakersfield,CA,California,Kern,93309
Bakersfield,CA,California,Kern,93311
Bakersfield,CA,California,Kern,93312
Bakersfield,CA,California,Kern,93313
Bakersfield,CA,California,Kern,93314
San Luis Obispo,CA,California,San Luis Obispo,93401
Los Osos,CA,California,San Luis Obispo,93402
San Luis Obispo,CA,California,San Luis Obispo,93405
San Luis Obispo,CA,California,San Luis Obispo,93410
Arroyo Grande,CA,California,San Luis Obispo,93420
Atascadero,CA,California,San Luis Obispo,93422
Avila Beach,CA,California,San Luis Obispo,93424
Bradley,CA,California,Monterey,93426
Buellton,CA,California,Santa Barbara,93427
Cambria,CA,California,San Luis Obispo,93428
Casmalia,CA,California,Santa Barbara,93429
Cayucos,CA,California,San Luis Obispo,93430
Creston,CA,California,San Luis Obispo,93432
Grover Beach,CA,California,San Luis Obispo,93433
Guadalupe,CA,California,Santa Barbara,93434
Lompoc,CA,California,Santa Barbara,93436
Lompoc,CA,California,Santa Barbara,93437
Los Alamos,CA,California,Santa Barbara,93440
Los Olivos,CA,California,Santa Barbara,93441
Morro Bay,CA,California,San Luis Obispo,93442
Nipomo,CA,California,San Luis Obispo,93444
Oceano,CA,California,San Luis Obispo,93445
Paso Robles,CA,California,San Luis Obispo,93446
Pismo Beach,CA,California,San Luis Obispo,93449
San Ardo,CA,California,Monterey,93450
San Miguel,CA,California,San Luis Obispo,93451
San Simeon,CA,California,San Luis Obispo,93452
Santa Margarita,CA,California,San Luis Obispo,93453
Santa Maria,CA,California,Santa Barbara,93454
Santa Maria,CA,California,Santa Barbara,93455
Santa Maria,CA,California,Santa Barbara,93458
Santa Ynez,CA,California,Santa Barbara,93460
Shandon,CA,California,San Luis Obispo,93461
Solvang,CA,California,Santa Barbara,93463
Templeton,CA,California,San Luis Obispo,93465
Mojave,CA,California,Kern,93501
California City,CA,California,Kern,93505
Acton,CA,California,Los Angeles,93510
Benton,CA,California,Mono,93512
Big Pine,CA,California,Inyo,93513
Bishop,CA,California,Inyo,93514
Boron,CA,California,Kern,93516
Bridgeport,CA,California,Mono,93517
Caliente,CA,California,Kern,93518
Cantil,CA,California,Kern,93519
Darwin,CA,California,Inyo,93522
Edwards,CA,California,Kern,93523
Edwards,CA,California,Kern,93524
Independence,CA,California,Inyo,93526
Inyokern,CA,California,Kern,93527
Johannesburg,CA,California,Kern,93528
June Lake,CA,California,Mono,93529
Keeler,CA,California,Inyo,93530
Keene,CA,California,Kern,93531
Lake Hughes,CA,California,Los Angeles,93532
Lancaster,CA,California,Los Angeles,93534
Lancaster,CA,California,Los Angeles,93535
Lancaster,CA,California,Los Angeles,93536
Lee Vining,CA,California,Mono,93541
Littlerock,CA,California,Los Angeles,93543
Llano,CA,California,Los Angeles,93544
Lone Pine,CA,California,Inyo,93545
Mammoth Lakes,CA,California,Mono,93546
Olancha,CA,California,Inyo,93549
Palmdale,CA,California,Los Angeles,93550
Palmdale,CA,California,Los Angeles,93551
Palmdale,CA,California,Los Angeles,93552
Pearblossom,CA,California,Los Angeles,93553
Randsburg,CA,California,Kern,93554
Ridgecrest,CA,California,Kern,93555
Red Mountain,CA,California,San Bernardino,93558
Rosamond,CA,California,Kern,93560
Tehachapi,CA,California,Kern,93561
Trona,CA,California,San Bernardino,93562
Valyermo,CA,California,Los Angeles,93563
Palmdale,CA,California,Los Angeles,93591
Trona,CA,California,Inyo,93592
Ahwahnee,CA,California,Madera,93601
Auberry,CA,California,Fresno,93602
Badger,CA,California,Tulare,93603
Bass Lake,CA,California,Madera,93604
Big Creek,CA,California,Fresno,93605
Biola,CA,California,Fresno,93606
Cantua Creek,CA,California,Fresno,93608
Caruthers,CA,California,Fresno,93609
Chowchilla,CA,California,Madera,93610
Clovis,CA,California,Fresno,93611
Clovis,CA,California,Fresno,93612
Coarsegold,CA,California,Madera,93614
Cutler,CA,California,Tulare,93615
Del Rey,CA,California,Fresno,93616
Dinuba,CA,California,Tulare,93618
Clovis,CA,California,Fresno,93619
Dos Palos,CA,California,Merced,93620
Dunlap,CA,California,Fresno,93621
Firebaugh,CA,California,Fresno,93622
Fish Camp,CA,California,Mariposa,93623
Five Points,CA,California,Fresno,93624
Fowler,CA,California,Fresno,93625
Friant,CA,California,Fresno,93626
Helm,CA,California,Fresno,93627
Hume,CA,California,Fresno,93628
Kerman,CA,California,Fresno,93630
Kingsburg,CA,California,Fresno,93631
Kings Canyon National Pk,CA,California,Tulare,93633
Lakeshore,CA,California,Fresno,93634
Los Banos,CA,California,Merced,93635
Madera,CA,California,Madera,93636
Madera,CA,California,Madera,93637
Madera,CA,California,Madera,93638
Mendota,CA,California,Fresno,93640
Miramonte,CA,California,Fresno,93641
North Fork,CA,California,Madera,93643
Oakhurst,CA,California,Madera,93644
O'Neals,CA,California,Madera,93645
Orange Cove,CA,California,Fresno,93646
Orosi,CA,California,Tulare,93647
Parlier,CA,California,Fresno,93648
Fresno,CA,California,Fresno,93650
Prather,CA,California,Fresno,93651
Raisin City,CA,California,Fresno,93652
Raymond,CA,California,Madera,93653
Reedley,CA,California,Fresno,93654
Riverdale,CA,California,Fresno,93656
Sanger,CA,California,Fresno,93657
San Joaquin,CA,California,Fresno,93660
Selma,CA,California,Fresno,93662
Shaver Lake,CA,California,Fresno,93664
South Dos Palos,CA,California,Merced,93665
Sultana,CA,California,Tulare,93666
Tollhouse,CA,California,Fresno,93667
Tranquillity,CA,California,Fresno,93668
Wishon,CA,California,Madera,93669
Traver,CA,California,Tulare,93673
Squaw Valley,CA,California,Fresno,93675
Fresno,CA,California,Fresno,93701
Fresno,CA,California,Fresno,93702
Fresno,CA,California,Fresno,93703
Fresno,CA,California,Fresno,93704
Fresno,CA,California,Fresno,93705
Fresno,CA,California,Fresno,93706
Fresno,CA,California,Fresno,93710
Fresno,CA,California,Fresno,93711
Fresno,CA,California,Fresno,93720
Fresno,CA,California,Fresno,93721
Fresno,CA,California,Fresno,93722
Fresno,CA,California,Fresno,93723
Fresno,CA,California,Fresno,93725
Fresno,CA,California,Fresno,93726
Fresno,CA,California,Fresno,93727
Fresno,CA,California,Fresno,93728
Fresno,CA,California,Fresno,93730
Salinas,CA,California,Monterey,93901
Salinas,CA,California,Monterey,93905
Salinas,CA,California,Monterey,93906
Salinas,CA,California,Monterey,93907
Salinas,CA,California,Monterey,93908
Big Sur,CA,California,Monterey,93920
Carmel By The Sea,CA,California,Monterey,93921
Carmel,CA,California,Monterey,93923
Carmel Valley,CA,California,Monterey,93924
Chualar,CA,California,Monterey,93925
Gonzales,CA,California,Monterey,93926
Greenfield,CA,California,Monterey,93927
Jolon,CA,California,Monterey,93928
King City,CA,California,Monterey,93930
Lockwood,CA,California,Monterey,93932
Marina,CA,California,Monterey,93933
Monterey,CA,California,Monterey,93940
Monterey,CA,California,Monterey,93943
Pacific Grove,CA,California,Monterey,93950
Pebble Beach,CA,California,Monterey,93953
San Lucas,CA,California,Monterey,93954
Seaside,CA,California,Monterey,93955
Soledad,CA,California,Monterey,93960
Spreckels,CA,California,Monterey,93962
Belmont,CA,California,San Mateo,94002
Brisbane,CA,California,San Mateo,94005
Burlingame,CA,California,San Mateo,94010
Daly City,CA,California,San Mateo,94014
Daly City,CA,California,San Mateo,94015
Half Moon Bay,CA,California,San Mateo,94019
La Honda,CA,California,San Mateo,94020
Loma Mar,CA,California,San Mateo,94021
Los Altos,CA,California,Santa Clara,94022
Los Altos,CA,California,Santa Clara,94024
Menlo Park,CA,California,San Mateo,94025
Atherton,CA,California,San Mateo,94027
Portola Valley,CA,California,San Mateo,94028
Millbrae,CA,California,San Mateo,94030
Montara,CA,California,San Mateo,94037
Moss Beach,CA,California,San Mateo,94038
Mountain View,CA,California,Santa Clara,94040
Mountain View,CA,California,Santa Clara,94041
Mountain View,CA,California,Santa Clara,94043
Pacifica,CA,California,San Mateo,94044
Pescadero,CA,California,San Mateo,94060
Redwood City,CA,California,San Mateo,94061
Redwood City,CA,California,San Mateo,94062
Redwood City,CA,California,San Mateo,94063
Redwood City,CA,California,San Mateo,94065
San Bruno,CA,California,San Mateo,94066
San Carlos,CA,California,San Mateo,94070
San Gregorio,CA,California,San Mateo,94074
South San Francisco,CA,California,San Mateo,94080
Sunnyvale,CA,California,Santa Clara,94085
Sunnyvale,CA,California,Santa Clara,94086
Sunnyvale,CA,California,Santa Clara,94087
Sunnyvale,CA,California,Santa Clara,94089
San Francisco,CA,California,San Francisco,94102
San Francisco,CA,California,San Francisco,94103
San Francisco,CA,California,San Francisco,94104
San Francisco,CA,California,San Francisco,94105
San Francisco,CA,California,San Francisco,94107
San Francisco,CA,California,San Francisco,94108
San Francisco,CA,California,San Francisco,94109
San Francisco,CA,California,San Francisco,94110
San Francisco,CA,California,San Francisco,94111
San Francisco,CA,California,San Francisco,94112
San Francisco,CA,California,San Francisco,94114
San Francisco,CA,California,San Francisco,94115
San Francisco,CA,California,San Francisco,94116
San Francisco,CA,California,San Francisco,94117
San Francisco,CA,California,San Francisco,94118
San Francisco,CA,California,San Francisco,94121
San Francisco,CA,California,San Francisco,94122
San Francisco,CA,California,San Francisco,94123
San Francisco,CA,California,San Francisco,94124
San Francisco,CA,California,San Francisco,94127
San Francisco,CA,California,San Mateo,94128
San Francisco,CA,California,San Francisco,94129
San Francisco,CA,California,San Francisco,94130
San Francisco,CA,California,San Francisco,94131
San Francisco,CA,California,San Francisco,94132
San Francisco,CA,California,San Francisco,94133
San Francisco,CA,California,San Francisco,94134
San Francisco,CA,California,San Francisco,94158
Palo Alto,CA,California,Santa Clara,94301
Palo Alto,CA,California,San Mateo,94303
Palo Alto,CA,California,Santa Clara,94304
Stanford,CA,California,Santa Clara,94305
Palo Alto,CA,California,Santa Clara,94306
San Mateo,CA,California,San Mateo,94401
San Mateo,CA,California,San Mateo,94402
San Mateo,CA,California,San Mateo,94403
San Mateo,CA,California,San Mateo,94404
Alameda,CA,California,Alameda,94501
Alameda,CA,California,Alameda,94502
American Canyon,CA,California,Napa,94503
Discovery Bay,CA,California,Contra Costa,94505
Danville,CA,California,Contra Costa,94506
Alamo,CA,California,Contra Costa,94507
Angwin,CA,California,Napa,94508
Antioch,CA,California,Contra Costa,94509
Benicia,CA,California,Solano,94510
Bethel Island,CA,California,Contra Costa,94511
Birds Landing,CA,California,Solano,94512
Brentwood,CA,California,Contra Costa,94513
Byron,CA,California,Contra Costa,94514
Calistoga,CA,California,Napa,94515
Canyon,CA,California,Contra Costa,94516
Clayton,CA,California,Contra Costa,94517
Concord,CA,California,Contra Costa,94518
Concord,CA,California,Contra Costa,94519
Concord,CA,California,Contra Costa,94520
Concord,CA,California,Contra Costa,94521
Pleasant Hill,CA,California,Contra Costa,94523
Crockett,CA,California,Contra Costa,94525
Danville,CA,California,Contra Costa,94526
Diablo,CA,California,Contra Costa,94528
El Cerrito,CA,California,Contra Costa,94530
Antioch,CA,California,Contra Costa,94531
Fairfield,CA,California,Solano,94533
Fairfield,CA,California,Solano,94534
Travis Afb,CA,California,Solano,94535
Fremont,CA,California,Alameda,94536
Fremont,CA,California,Alameda,94538
Fremont,CA,California,Alameda,94539
Hayward,CA,California,Alameda,94541
Hayward,CA,California,Alameda,94542
Hayward,CA,California,Alameda,94544
Hayward,CA,California,Alameda,94545
Castro Valley,CA,California,Alameda,94546
Hercules,CA,California,Contra Costa,94547
Knightsen,CA,California,Contra Costa,94548
Lafayette,CA,California,Contra Costa,94549
Livermore,CA,California,Alameda,94550
Livermore,CA,California,Alameda,94551
Castro Valley,CA,California,Alameda,94552
Martinez,CA,California,Contra Costa,94553
Fremont,CA,California,Alameda,94555
Moraga,CA,California,Contra Costa,94556
Napa,CA,California,Napa,94558
Napa,CA,California,Napa,94559
Newark,CA,California,Alameda,94560
Oakley,CA,California,Contra Costa,94561
Orinda,CA,California,Contra Costa,94563
Pinole,CA,California,Contra Costa,94564
Pittsburg,CA,California,Contra Costa,94565
Pleasanton,CA,California,Alameda,94566
Pope Valley,CA,California,Napa,94567
Dublin,CA,California,Alameda,94568
Port Costa,CA,California,Contra Costa,94569
Rio Vista,CA,California,Solano,94571
Rodeo,CA,California,Contra Costa,94572
Rutherford,CA,California,Napa,94573
Saint Helena,CA,California,Napa,94574
Moraga,CA,California,Contra Costa,94575
Deer Park,CA,California,Napa,94576
San Leandro,CA,California,Alameda,94577
San Leandro,CA,California,Alameda,94578
San Leandro,CA,California,Alameda,94579
San Lorenzo,CA,California,Alameda,94580
San Ramon,CA,California,Contra Costa,94582
San Ramon,CA,California,Contra Costa,94583
Suisun City,CA,California,Solano,94585
Sunol,CA,California,Alameda,94586
Union City,CA,California,Alameda,94587
Pleasanton,CA,California,Alameda,94588
Vallejo,CA,California,Solano,94589
Vallejo,CA,California,Solano,94590
Vallejo,CA,California,Solano,94591
Vallejo,CA,California,Solano,94592
Walnut Creek,CA,California,Contra Costa,94595
Walnut Creek,CA,California,Contra Costa,94596
